DFT_ID,Alloy,SWS,error_type,message
DFT_0220,Hf10Nb21Ta21Mo27W21,3.085558,outlier_energy,"total energy -20150.441 Ry lies outside the ground-state cluster [-20163.807, -20163.800] Ry"
DFT_0220,Hf10Nb21Ta21Mo27W21,3.12193,outlier_energy,"total energy -20150.439 Ry lies outside the ground-state cluster [-20163.807, -20163.800] Ry"
DFT_0221,Hf10Nb23Ta23Mo20W24,3.09187,outlier_energy,"total energy -21331.342 Ry lies outside the ground-state cluster [-21344.707, -21344.700] Ry"
DFT_0221,Hf10Nb23Ta23Mo20W24,3.128316,outlier_energy,"total energy -21331.340 Ry lies outside the ground-state cluster [-21344.707, -21344.700] Ry"
DFT_0222,Hf10Nb31Ta31W28,2.968588,outlier_energy,"total energy -24116.267 Ry lies outside the ground-state cluster [-24129.641, -24129.622] Ry"
DFT_0222,Hf10Nb31Ta31W28,3.023345,outlier_energy,"total energy -24116.277 Ry lies outside the ground-state cluster [-24129.641, -24129.622] Ry"
DFT_0222,Hf10Nb31Ta31W28,3.095472,outlier_energy,"total energy -24116.282 Ry lies outside the ground-state cluster [-24129.641, -24129.622] Ry"
DFT_0222,Hf10Nb31Ta31W28,3.115487,outlier_energy,"total energy -24116.281 Ry lies outside the ground-state cluster [-24129.641, -24129.622] Ry"
DFT_0222,Hf10Nb31Ta31W28,3.152212,outlier_energy,"total energy -24116.279 Ry lies outside the ground-state cluster [-24129.641, -24129.622] Ry"
DFT_0223,Hf11Nb27Ta31W31,3.114266,outlier_energy,"total energy -25081.239 Ry lies outside the ground-state cluster [-25095.937, -25095.930] Ry"
DFT_0223,Hf11Nb27Ta31W31,3.150976,outlier_energy,"total energy -25081.237 Ry lies outside the ground-state cluster [-25095.937, -25095.930] Ry"
DFT_0224,Hf17Nb75W8,3.194236,outlier_energy,"total energy -13427.897 Ry lies outside the ground-state cluster [-13450.602, -13450.596] Ry"
DFT_0225,Hf23Nb20Ta20Mo17W20,3.132793,outlier_energy,"total energy -22536.341 Ry lies outside the ground-state cluster [-22567.082, -22567.077] Ry"
DFT_0225,Hf23Nb20Ta20Mo17W20,3.169722,outlier_energy,"total energy -22536.341 Ry lies outside the ground-state cluster [-22567.082, -22567.077] Ry"
DFT_0228,Hf66Ta23Mo11,3.11661,missing_output,kfcd output missing for DFT_0228_3.116610
DFT_0230,Zr1Ta87Mo2W4Re6,2.962186,missing_output,kfcd output missing for DFT_0230_2.962186
DFT_0231,Zr1Ta91W4Re4,2.968588,missing_output,kfcd output missing for DFT_0231_2.968588
DFT_0232,Zr1Ta93W3Re3,2.971595,missing_output,kfcd output missing for DFT_0232_2.971595
DFT_0239,Zr1Hf1Ta88W7Re3,2.969267,outlier_energy,"total energy -31141.119 Ry lies outside the ground-state cluster [-31142.464, -31142.460] Ry"
DFT_0239,Zr1Hf1Ta88W7Re3,3.152933,outlier_energy,"total energy -31141.126 Ry lies outside the ground-state cluster [-31142.464, -31142.460] Ry"
DFT_0240,Zr1Hf1Ta91Mo6W1,2.973632,missing_output,kfcd output missing for DFT_0240_2.973632
DFT_0240,Zr1Hf1Ta91Mo6W1,3.157568,outlier_energy,"total energy -29621.609 Ry lies outside the ground-state cluster [-29622.946, -29622.942] Ry"
DFT_0244,Zr3Hf1Ta89Mo1W5Re1,3.089929,outlier_energy,"total energy -30363.187 Ry lies outside the ground-state cluster [-30364.571, -30364.557] Ry"
DFT_0246,Zr5Ta87Mo1W7,2.981974,missing_output,kfcd output missing for DFT_0246_2.981974
DFT_0249,Zr6Ta84W9Re1,2.981877,missing_output,kfcd output missing for DFT_0249_2.981877
DFT_0249,Zr6Ta84W9Re1,3.018766,missing_output,kfcd output missing for DFT_0249_3.018766
DFT_0250,Zr6Ta91W3,2.990704,missing_output,kfcd output missing for DFT_0250_2.990704
DFT_0268,Ti13Hf15Nb43Ta22Re7,3.071559,outlier_energy,"total energy -17224.683 Ry lies outside the ground-state cluster [-17253.053, -17253.048] Ry"
DFT_0270,Ti14Hf10V6Nb45Ta25,3.131572,outlier_energy,"total energy -14624.100 Ry lies outside the ground-state cluster [-14610.752, -14610.741] Ry"
DFT_0270,Ti14Hf10V6Nb45Ta25,3.168486,outlier_energy,"total energy -14624.097 Ry lies outside the ground-state cluster [-14610.752, -14610.741] Ry"
DFT_0271,Ti14Zr14Hf11Nb14Ta14Mo19W14,3.182082,outlier_energy,"total energy -16064.162 Ry lies outside the ground-state cluster [-16078.856, -16078.853] Ry"
DFT_0272,Ti15Hf11V4Nb35Ta35,3.027899,outlier_energy,"total energy -17251.622 Ry lies outside the ground-state cluster [-17266.313, -17266.306] Ry"
DFT_0274,Ti16Zr17Hf21Nb17Ta17Mo12,3.129112,outlier_energy,"total energy -15393.807 Ry lies outside the ground-state cluster [-15421.847, -15421.841] Ry"
DFT_0278,Ti19Hf11Nb45Ta25,3.074044,outlier_energy,"total energy -14882.839 Ry lies outside the ground-state cluster [-14897.524, -14897.518] Ry"
DFT_0279,Ti19Zr5Hf11Nb40Ta25,3.050681,outlier_energy,"total energy -14860.710 Ry lies outside the ground-state cluster [-14875.397, -14875.392] Ry"
DFT_0279,Ti19Zr5Hf11Nb40Ta25,3.08796,outlier_energy,"total energy -14860.713 Ry lies outside the ground-state cluster [-14875.397, -14875.392] Ry"
DFT_0282,Ti20Hf18Nb20Ta20Mo22,3.05993,outlier_energy,"total energy -15313.224 Ry lies outside the ground-state cluster [-15337.269, -15337.264] Ry"
DFT_0284,Ti20Zr17Hf23Nb20Ta20,3.149787,outlier_energy,"total energy -16259.642 Ry lies outside the ground-state cluster [-16288.967, -16288.962] Ry"
DFT_0292,Ti25Zr23Hf27Nb12Ta13,3.175035,outlier_energy,"total energy -15179.096 Ry lies outside the ground-state cluster [-15215.138, -15215.133] Ry"
DFT_0294,Ti27Hf23Nb25Ta25,3.026206,outlier_energy,"total energy -17098.634 Ry lies outside the ground-state cluster [-17129.440, -17129.435] Ry"
DFT_0294,Ti27Hf23Nb25Ta25,3.138519,outlier_energy,"total energy -17098.729 Ry lies outside the ground-state cluster [-17129.440, -17129.435] Ry"
DFT_0296,Ti28Zr27Hf31Ta14,3.195114,outlier_energy,"total energy -16116.366 Ry lies outside the ground-state cluster [-16157.747, -16157.742] Ry"
DFT_0296,Ti28Zr27Hf31Ta14,3.233686,outlier_energy,"total energy -16116.370 Ry lies outside the ground-state cluster [-16157.747, -16157.742] Ry"
DFT_0297,Ti28Zr32Hf24Ta16,3.19233,outlier_energy,"total energy -14996.979 Ry lies outside the ground-state cluster [-15029.009, -15029.005] Ry"
DFT_0297,Ti28Zr32Hf24Ta16,3.23087,outlier_energy,"total energy -14996.981 Ry lies outside the ground-state cluster [-15029.009, -15029.005] Ry"
DFT_0299,Ti29Zr25Hf32Nb14,3.191734,outlier_energy,"total energy -12984.488 Ry lies outside the ground-state cluster [-13027.204, -13027.199] Ry"
DFT_0299,Ti29Zr25Hf32Nb14,3.230266,outlier_energy,"total energy -12984.492 Ry lies outside the ground-state cluster [-13027.204, -13027.199] Ry"
DFT_0300,Ti30Zr24Hf34Ta12,3.193523,outlier_energy,"total energy -16211.384 Ry lies outside the ground-state cluster [-16256.772, -16256.767] Ry"
DFT_0300,Ti30Zr24Hf34Ta12,3.232077,outlier_energy,"total energy -16211.388 Ry lies outside the ground-state cluster [-16256.772, -16256.767] Ry"
DFT_0309,Ti41Hf14V29Nb16,2.968488,outlier_energy,"total energy -6681.990 Ry lies outside the ground-state cluster [-6700.686, -6700.681] Ry"
DFT_0330,Hf5V20Ta30Mo15W30,2.88575,outlier_energy,"total energy -22173.188 Ry lies outside the ground-state cluster [-22179.884, -22179.880] Ry"
DFT_0330,Hf5V20Ta30Mo15W30,3.06425,outlier_energy,"total energy -22173.199 Ry lies outside the ground-state cluster [-22179.884, -22179.880] Ry"
DFT_0331,Hf10Nb20Ta35Mo20W15,3.102864,outlier_energy,"total energy -21942.483 Ry lies outside the ground-state cluster [-21955.845, -21955.838] Ry"
DFT_0331,Hf10Nb20Ta35Mo20W15,3.13944,outlier_energy,"total energy -21942.481 Ry lies outside the ground-state cluster [-21955.845, -21955.838] Ry"
DFT_0332,Hf20V15Nb5Ta15Mo30W15,2.966131,outlier_energy,"total energy -18646.535 Ry lies outside the ground-state cluster [-18673.503, -18673.497] Ry"
DFT_0332,Hf20V15Nb5Ta15Mo30W15,3.111115,outlier_energy,"total energy -18646.766 Ry lies outside the ground-state cluster [-18673.503, -18673.497] Ry"
DFT_0334,Hf40V10Mo30W20,3.16725,outlier_energy,"total energy -21110.931 Ry lies outside the ground-state cluster [-21164.444, -21164.440] Ry"
DFT_0336,Zr5Hf20Nb25Mo20W30,3.086408,outlier_energy,"total energy -19602.178 Ry lies outside the ground-state cluster [-19628.914, -19628.891] Ry"
DFT_0336,Zr5Hf20Nb25Mo20W30,3.123224,outlier_energy,"total energy -19602.179 Ry lies outside the ground-state cluster [-19628.914, -19628.891] Ry"
DFT_0336,Zr5Hf20Nb25Mo20W30,3.16004,outlier_energy,"total energy -19602.179 Ry lies outside the ground-state cluster [-19628.914, -19628.891] Ry"
DFT_0345,Zr15Hf20V15Ta20Mo15W15,2.990995,outlier_energy,"total energy -19692.134 Ry lies outside the ground-state cluster [-19718.958, -19718.951] Ry"
DFT_0345,Zr15Hf20V15Ta20Mo15W15,3.027997,outlier_energy,"total energy -19692.185 Ry lies outside the ground-state cluster [-19718.958, -19718.951] Ry"
DFT_0346,Zr15Hf20V25Nb20Ta20,3.004575,outlier_energy,"total energy -15345.469 Ry lies outside the ground-state cluster [-15372.250, -15372.246] Ry"
DFT_0346,Zr15Hf20V25Nb20Ta20,3.116085,outlier_energy,"total energy -15347.520 Ry lies outside the ground-state cluster [-15372.250, -15372.246] Ry"
DFT_0349,Zr20Hf40V5Nb15Ta20,3.151729,outlier_energy,"total energy -20956.017 Ry lies outside the ground-state cluster [-21009.568, -21009.561] Ry"
DFT_0353,Zr30Hf20Ta5Mo30W15,3.198556,outlier_energy,"total energy -17014.224 Ry lies outside the ground-state cluster [-17040.941, -17040.939] Ry"
DFT_0353,Zr30Hf20Ta5Mo30W15,3.23626,outlier_energy,"total energy -17014.222 Ry lies outside the ground-state cluster [-17040.941, -17040.939] Ry"
DFT_0366,Ti15Hf10V10Nb15Mo30W20,3.09,outlier_energy,"total energy -13494.624 Ry lies outside the ground-state cluster [-13507.991, -13507.986] Ry"
DFT_0372,Ti15Zr40Hf15Ta20W10,3.183782,outlier_energy,"total energy -17128.601 Ry lies outside the ground-state cluster [-17148.619, -17148.612] Ry"
DFT_0373,Ti15Zr40Hf40Nb5,3.222824,outlier_energy,"total energy -15542.486 Ry lies outside the ground-state cluster [-15595.883, -15595.878] Ry"
DFT_0381,Ti25Zr15Hf30Nb15Ta15,3.159926,outlier_energy,"total energy -16359.362 Ry lies outside the ground-state cluster [-16399.416, -16399.411] Ry"
DFT_0382,Ti25Zr30Hf15V25W5,3.023005,outlier_energy,"total energy -9187.045 Ry lies outside the ground-state cluster [-9207.074, -9207.069] Ry"
DFT_0385,Ti30Zr15Hf25V5Ta15W10,3.047255,outlier_energy,"total energy -17158.253 Ry lies outside the ground-state cluster [-17157.046, -17157.039] Ry"
DFT_0388,Ti35Zr15Hf25V15W10,3.022035,outlier_energy,"total energy -12710.930 Ry lies outside the ground-state cluster [-12744.420, -12744.414] Ry"
DFT_0390,Ti40Hf20V10Nb15Ta15,3.17755,outlier_energy,"total energy -12719.376 Ry lies outside the ground-state cluster [-12746.076, -12746.072] Ry"
DFT_0395,Ti40Zr20Hf10Ta20W10,3.07366,outlier_energy,"total energy -14612.701 Ry lies outside the ground-state cluster [-14626.049, -14626.043] Ry"
DFT_0398,Ti40Zr25Hf25V10,3.186002,outlier_energy,"total energy -10188.096 Ry lies outside the ground-state cluster [-10221.461, -10221.456] Ry"
DFT_0398,Ti40Zr25Hf25V10,3.224006,outlier_energy,"total energy -10188.098 Ry lies outside the ground-state cluster [-10221.461, -10221.456] Ry"
DFT_0431,Hf5Nb5Ta50Mo25W15,2.992325,missing_output,kfcd output missing for DFT_0431_2.992325
DFT_0431,Hf5Nb5Ta50Mo25W15,2.93813,outlier_energy,"total energy -24386.047 Ry lies outside the ground-state cluster [-24392.740, -24392.719] Ry"
DFT_0431,Hf5Nb5Ta50Mo25W15,3.028019,outlier_energy,"total energy -24386.059 Ry lies outside the ground-state cluster [-24392.740, -24392.719] Ry"
DFT_0431,Hf5Nb5Ta50Mo25W15,3.083522,outlier_energy,"total energy -24386.059 Ry lies outside the ground-state cluster [-24392.740, -24392.719] Ry"
DFT_0431,Hf5Nb5Ta50Mo25W15,3.11987,outlier_energy,"total energy -24386.056 Ry lies outside the ground-state cluster [-24392.740, -24392.719] Ry"
DFT_0432,Hf5V10Nb40Mo30W15,3.050946,outlier_energy,"total energy -12028.987 Ry lies outside the ground-state cluster [-12035.669, -12035.663] Ry"
DFT_0432,Hf5V10Nb40Mo30W15,3.08691,outlier_energy,"total energy -12028.985 Ry lies outside the ground-state cluster [-12035.669, -12035.663] Ry"
DFT_0433,Hf5V15Nb25Ta20Mo5W30,2.911455,outlier_energy,"total energy -20053.334 Ry lies outside the ground-state cluster [-20060.026, -20060.023] Ry"
DFT_0433,Hf5V15Nb25Ta20Mo5W30,3.091545,outlier_energy,"total energy -20053.343 Ry lies outside the ground-state cluster [-20060.026, -20060.023] Ry"
DFT_0434,Hf5V25Nb15Ta45W10,2.917275,outlier_energy,"total energy -20420.747 Ry lies outside the ground-state cluster [-20427.437, -20427.430] Ry"
DFT_0434,Hf5V25Nb15Ta45W10,2.953365,outlier_energy,"total energy -20420.754 Ry lies outside the ground-state cluster [-20427.437, -20427.430] Ry"
DFT_0434,Hf5V25Nb15Ta45W10,2.989455,outlier_energy,"total energy -20420.758 Ry lies outside the ground-state cluster [-20427.437, -20427.430] Ry"
DFT_0434,Hf5V25Nb15Ta45W10,3.007392,outlier_energy,"total energy -20420.760 Ry lies outside the ground-state cluster [-20427.437, -20427.430] Ry"
DFT_0434,Hf5V25Nb15Ta45W10,3.043698,outlier_energy,"total energy -20420.761 Ry lies outside the ground-state cluster [-20427.437, -20427.430] Ry"
DFT_0434,Hf5V25Nb15Ta45W10,3.080005,outlier_energy,"total energy -20420.760 Ry lies outside the ground-state cluster [-20427.437, -20427.430] Ry"
DFT_0435,Hf5V25Nb25Ta20Mo25,2.894965,outlier_energy,"total energy -12163.279 Ry lies outside the ground-state cluster [-12169.969, -12169.965] Ry"
DFT_0435,Hf5V25Nb25Ta20Mo25,2.966593,outlier_energy,"total energy -12163.289 Ry lies outside the ground-state cluster [-12169.969, -12169.965] Ry"
DFT_0436,Hf10Ta40Mo20W30,2.921902,outlier_energy,"total energy -26826.737 Ry lies outside the ground-state cluster [-26840.157, -26840.136] Ry"
DFT_0436,Hf10Ta40Mo20W30,2.9391,outlier_energy,"total energy -26826.753 Ry lies outside the ground-state cluster [-26840.157, -26840.136] Ry"
DFT_0436,Hf10Ta40Mo20W30,2.993313,outlier_energy,"total energy -26826.785 Ry lies outside the ground-state cluster [-26840.157, -26840.136] Ry"
DFT_0436,Hf10Ta40Mo20W30,3.029018,outlier_energy,"total energy -26826.788 Ry lies outside the ground-state cluster [-26840.157, -26840.136] Ry"
DFT_0436,Hf10Ta40Mo20W30,3.08454,outlier_energy,"total energy -26826.789 Ry lies outside the ground-state cluster [-26840.157, -26840.136] Ry"
DFT_0436,Hf10Ta40Mo20W30,3.1209,outlier_energy,"total energy -26826.787 Ry lies outside the ground-state cluster [-26840.157, -26840.136] Ry"
DFT_0437,Hf10Nb40Ta10Mo15W25,3.097774,outlier_energy,"total energy -18485.853 Ry lies outside the ground-state cluster [-18499.216, -18499.210] Ry"
DFT_0437,Hf10Nb40Ta10Mo15W25,3.13429,outlier_energy,"total energy -18485.851 Ry lies outside the ground-state cluster [-18499.216, -18499.210] Ry"
DFT_0438,Hf10Nb40Ta20Mo30,3.106936,outlier_energy,"total energy -14742.850 Ry lies outside the ground-state cluster [-14756.209, -14756.202] Ry"
DFT_0438,Hf10Nb40Ta20Mo30,3.14356,outlier_energy,"total energy -14742.848 Ry lies outside the ground-state cluster [-14756.209, -14756.202] Ry"
DFT_0439,Hf10V10Ta30Mo30W20,2.895865,missing_output,kfcd output missing for DFT_0439_2.895865
DFT_0439,Hf10V10Ta30Mo30W20,2.860478,outlier_energy,"total energy -21467.904 Ry lies outside the ground-state cluster [-21481.439, -21481.437] Ry"
DFT_0439,Hf10V10Ta30Mo30W20,2.91291,outlier_energy,"total energy -21468.028 Ry lies outside the ground-state cluster [-21481.439, -21481.437] Ry"
DFT_0439,Hf10V10Ta30Mo30W20,2.931252,outlier_energy,"total energy -21468.046 Ry lies outside the ground-state cluster [-21481.439, -21481.437] Ry"
DFT_0439,Hf10V10Ta30Mo30W20,3.002027,outlier_energy,"total energy -21468.070 Ry lies outside the ground-state cluster [-21481.439, -21481.437] Ry"
DFT_0439,Hf10V10Ta30Mo30W20,3.057054,outlier_energy,"total energy -21468.071 Ry lies outside the ground-state cluster [-21481.439, -21481.437] Ry"
DFT_0439,Hf10V10Ta30Mo30W20,3.09309,outlier_energy,"total energy -21468.070 Ry lies outside the ground-state cluster [-21481.439, -21481.437] Ry"
DFT_0440,Hf10V10Nb20Mo30W30,3.044838,outlier_energy,"total energy -16853.777 Ry lies outside the ground-state cluster [-16867.148, -16867.141] Ry"
DFT_0440,Hf10V10Nb20Mo30W30,3.08073,outlier_energy,"total energy -16853.775 Ry lies outside the ground-state cluster [-16867.148, -16867.141] Ry"
DFT_0441,Hf10V20Nb35Mo5W30,3.09103,outlier_energy,"total energy -16164.987 Ry lies outside the ground-state cluster [-16178.352, -16178.345] Ry"
DFT_0442,Hf10V25Ta35W30,2.977527,missing_output,kfcd output missing for DFT_0442_2.977527
DFT_0443,Hf10V35Ta25Mo20W10,2.877505,outlier_energy,"total energy -16336.887 Ry lies outside the ground-state cluster [-16350.298, -16350.288] Ry"
DFT_0443,Hf10V35Ta25Mo20W10,2.895624,outlier_energy,"total energy -16336.902 Ry lies outside the ground-state cluster [-16350.298, -16350.288] Ry"
DFT_0443,Hf10V35Ta25Mo20W10,2.913103,outlier_energy,"total energy -16336.920 Ry lies outside the ground-state cluster [-16350.298, -16350.288] Ry"
DFT_0443,Hf10V35Ta25Mo20W10,2.984299,outlier_energy,"total energy -16331.423 Ry lies outside the ground-state cluster [-16350.298, -16350.288] Ry"
DFT_0444,Hf10V35Ta50Mo5,2.981503,outlier_energy,"total energy -19701.915 Ry lies outside the ground-state cluster [-19715.273, -19715.265] Ry"
DFT_0444,Hf10V35Ta50Mo5,3.017497,outlier_energy,"total energy -19701.918 Ry lies outside the ground-state cluster [-19715.273, -19715.265] Ry"
DFT_0445,Hf10V40Ta5Mo20W25,2.988848,outlier_energy,"total energy -15031.251 Ry lies outside the ground-state cluster [-15044.621, -15044.614] Ry"
DFT_0445,Hf10V40Ta5Mo20W25,3.02408,outlier_energy,"total energy -15031.250 Ry lies outside the ground-state cluster [-15044.621, -15044.614] Ry"
DFT_0446,Hf10V40Nb10Mo30W10,2.99292,outlier_energy,"total energy -10192.768 Ry lies outside the ground-state cluster [-10206.135, -10206.129] Ry"
DFT_0446,Hf10V40Nb10Mo30W10,3.0282,outlier_energy,"total energy -10192.767 Ry lies outside the ground-state cluster [-10206.135, -10206.129] Ry"
DFT_0447,Hf15Nb25Ta20Mo30W10,3.106936,outlier_energy,"total energy -18333.062 Ry lies outside the ground-state cluster [-18353.109, -18353.103] Ry"
DFT_0447,Hf15Nb25Ta20Mo30W10,3.14356,outlier_energy,"total energy -18333.061 Ry lies outside the ground-state cluster [-18353.109, -18353.103] Ry"
DFT_0448,Hf15Nb25Ta25Mo5W30,3.118134,outlier_energy,"total energy -24337.391 Ry lies outside the ground-state cluster [-24357.437, -24357.431] Ry"
DFT_0448,Hf15Nb25Ta25Mo5W30,3.15489,outlier_energy,"total energy -24337.390 Ry lies outside the ground-state cluster [-24357.437, -24357.431] Ry"
DFT_0449,Hf15Nb25Ta45W15,2.99536,outlier_energy,"total energy -25333.001 Ry lies outside the ground-state cluster [-25353.088, -25353.078] Ry"
DFT_0449,Hf15Nb25Ta45W15,3.014222,outlier_energy,"total energy -25333.032 Ry lies outside the ground-state cluster [-25353.088, -25353.078] Ry"
DFT_0449,Hf15Nb25Ta45W15,3.032416,outlier_energy,"total energy -25333.043 Ry lies outside the ground-state cluster [-25353.088, -25353.078] Ry"
DFT_0449,Hf15Nb25Ta45W15,3.161556,outlier_energy,"total energy -25333.051 Ry lies outside the ground-state cluster [-25353.088, -25353.078] Ry"
DFT_0449,Hf15Nb25Ta45W15,3.18064,outlier_energy,"total energy -25333.050 Ry lies outside the ground-state cluster [-25353.088, -25353.078] Ry"
DFT_0450,Hf15Nb35Mo30W20,3.05824,outlier_energy,"total energy -16079.915 Ry lies outside the ground-state cluster [-16099.967, -16099.951] Ry"
DFT_0450,Hf15Nb35Mo30W20,3.09472,outlier_energy,"total energy -16079.915 Ry lies outside the ground-state cluster [-16099.967, -16099.951] Ry"
DFT_0450,Hf15Nb35Mo30W20,3.1312,outlier_energy,"total energy -16079.914 Ry lies outside the ground-state cluster [-16099.967, -16099.951] Ry"
DFT_0451,Hf15Nb35Ta30Mo10W10,2.9876,outlier_energy,"total energy -20602.521 Ry lies outside the ground-state cluster [-20622.609, -20622.607] Ry"
DFT_0451,Hf15Nb35Ta30Mo10W10,3.1724,outlier_energy,"total energy -20602.570 Ry lies outside the ground-state cluster [-20622.609, -20622.607] Ry"
DFT_0452,Hf15Nb50Ta15W20,2.972047,outlier_energy,"total energy -19484.114 Ry lies outside the ground-state cluster [-19504.218, -19504.202] Ry"
DFT_0452,Hf15Nb50Ta15W20,2.98954,outlier_energy,"total energy -19484.133 Ry lies outside the ground-state cluster [-19504.218, -19504.202] Ry"
DFT_0452,Hf15Nb50Ta15W20,3.137476,outlier_energy,"total energy -19484.180 Ry lies outside the ground-state cluster [-19504.218, -19504.202] Ry"
DFT_0452,Hf15Nb50Ta15W20,3.17446,outlier_energy,"total energy -19484.178 Ry lies outside the ground-state cluster [-19504.218, -19504.202] Ry"
DFT_0453,Hf15Nb50Ta25Mo10,3.18476,outlier_energy,"total energy -16952.843 Ry lies outside the ground-state cluster [-16972.877, -16972.871] Ry"
DFT_0454,Hf15V5Ta50Mo30,3.143045,outlier_energy,"total energy -22660.238 Ry lies outside the ground-state cluster [-22680.283, -22680.275] Ry"
DFT_0455,Hf15V5Nb5Ta25Mo20W30,2.92142,outlier_energy,"total energy -24118.783 Ry lies outside the ground-state cluster [-24139.057, -24139.039] Ry"
DFT_0455,Hf15V5Nb5Ta25Mo20W30,2.938615,outlier_energy,"total energy -24118.812 Ry lies outside the ground-state cluster [-24139.057, -24139.039] Ry"
DFT_0455,Hf15V5Nb5Ta25Mo20W30,2.957119,outlier_energy,"total energy -24118.925 Ry lies outside the ground-state cluster [-24139.057, -24139.039] Ry"
DFT_0455,Hf15V5Nb5Ta25Mo20W30,2.992819,outlier_energy,"total energy -24118.964 Ry lies outside the ground-state cluster [-24139.057, -24139.039] Ry"
DFT_0455,Hf15V5Nb5Ta25Mo20W30,3.028518,outlier_energy,"total energy -24119.000 Ry lies outside the ground-state cluster [-24139.057, -24139.039] Ry"
DFT_0455,Hf15V5Nb5Ta25Mo20W30,3.084031,outlier_energy,"total energy -24119.003 Ry lies outside the ground-state cluster [-24139.057, -24139.039] Ry"
DFT_0455,Hf15V5Nb5Ta25Mo20W30,3.120385,outlier_energy,"total energy -24119.002 Ry lies outside the ground-state cluster [-24139.057, -24139.039] Ry"
DFT_0456,Hf15V5Nb50Ta10W20,3.161585,outlier_energy,"total energy -18016.486 Ry lies outside the ground-state cluster [-18036.525, -18036.519] Ry"
DFT_0459,Hf15V15Ta35Mo30W5,2.966131,outlier_energy,"total energy -19778.802 Ry lies outside the ground-state cluster [-19798.902, -19798.895] Ry"
DFT_0459,Hf15V15Ta35Mo30W5,3.111115,outlier_energy,"total energy -19778.855 Ry lies outside the ground-state cluster [-19798.902, -19798.895] Ry"
DFT_0460,Hf15V20Ta15Mo20W30,2.938144,outlier_energy,"total energy -20896.338 Ry lies outside the ground-state cluster [-20916.556, -20916.549] Ry"
DFT_0460,Hf15V20Ta15Mo20W30,3.08176,outlier_energy,"total energy -20896.499 Ry lies outside the ground-state cluster [-20916.556, -20916.549] Ry"
DFT_0461,Hf15V20Nb15Ta20W30,2.96564,outlier_energy,"total energy -21985.378 Ry lies outside the ground-state cluster [-22005.480, -22005.473] Ry"
DFT_0462,Hf15V20Nb25Mo20W20,3.09412,outlier_energy,"total energy -14885.624 Ry lies outside the ground-state cluster [-14905.674, -14905.668] Ry"
DFT_0466,Hf15V35Mo20W30,3.007681,outlier_energy,"total energy -16493.424 Ry lies outside the ground-state cluster [-16513.483, -16513.477] Ry"
DFT_0466,Hf15V35Mo20W30,3.043135,outlier_energy,"total energy -16493.424 Ry lies outside the ground-state cluster [-16513.483, -16513.477] Ry"
DFT_0467,Hf15V35Nb25Ta20W5,2.922125,outlier_energy,"total energy -14951.114 Ry lies outside the ground-state cluster [-14971.235, -14971.231] Ry"
DFT_0467,Hf15V35Nb25Ta20W5,2.994425,outlier_energy,"total energy -14951.192 Ry lies outside the ground-state cluster [-14971.235, -14971.231] Ry"
DFT_0468,Hf15V40Ta25Mo20,2.871328,outlier_energy,"total energy -14701.501 Ry lies outside the ground-state cluster [-14721.765, -14721.740] Ry"
DFT_0468,Hf15V40Ta25Mo20,2.905992,outlier_energy,"total energy -14701.555 Ry lies outside the ground-state cluster [-14721.765, -14721.740] Ry"
DFT_0468,Hf15V40Ta25Mo20,2.924396,outlier_energy,"total energy -14701.650 Ry lies outside the ground-state cluster [-14721.765, -14721.740] Ry"
DFT_0468,Hf15V40Ta25Mo20,2.960132,outlier_energy,"total energy -14701.687 Ry lies outside the ground-state cluster [-14721.765, -14721.740] Ry"
DFT_0468,Hf15V40Ta25Mo20,2.995868,outlier_energy,"total energy -14701.719 Ry lies outside the ground-state cluster [-14721.765, -14721.740] Ry"
DFT_0469,Hf15V40Ta30W15,2.916611,missing_output,kfcd output missing for DFT_0469_2.916611
DFT_0469,Hf15V40Ta30W15,2.88097,outlier_energy,"total energy -19494.163 Ry lies outside the ground-state cluster [-19514.425, -19514.422] Ry"
DFT_0469,Hf15V40Ta30W15,2.89836,outlier_energy,"total energy -19494.189 Ry lies outside the ground-state cluster [-19514.425, -19514.422] Ry"
DFT_0469,Hf15V40Ta30W15,2.934216,outlier_energy,"total energy -19494.312 Ry lies outside the ground-state cluster [-19514.425, -19514.422] Ry"
DFT_0469,Hf15V40Ta30W15,3.005928,outlier_energy,"total energy -19494.381 Ry lies outside the ground-state cluster [-19514.425, -19514.422] Ry"
DFT_0469,Hf15V40Ta30W15,3.023533,outlier_energy,"total energy -19494.383 Ry lies outside the ground-state cluster [-19514.425, -19514.422] Ry"
DFT_0469,Hf15V40Ta30W15,3.059174,outlier_energy,"total energy -19494.384 Ry lies outside the ground-state cluster [-19514.425, -19514.422] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,2.868476,outlier_energy,"total energy -18228.477 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,2.885791,outlier_energy,"total energy -18228.503 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,2.90321,outlier_energy,"total energy -18228.530 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,2.903963,outlier_energy,"total energy -18228.531 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
