DFT_ID,Alloy,SWS,error_type,message
DFT_0037,Hf1Ta84W14Re1,3.04544,outlier_energy,"total energy -31413.547 Ry lies outside the ground-state cluster [-31414.933, -31414.931] Ry"
DFT_0037,Hf1Ta84W14Re1,3.091537,outlier_energy,"total energy -31413.548 Ry lies outside the ground-state cluster [-31414.933, -31414.931] Ry"
DFT_0038,Hf1Ta88W9Re2,3.04214,outlier_energy,"total energy -31381.381 Ry lies outside the ground-state cluster [-31382.768, -31382.766] Ry"
DFT_0038,Hf1Ta88W9Re2,3.088326,outlier_energy,"total energy -31381.383 Ry lies outside the ground-state cluster [-31382.768, -31382.766] Ry"
DFT_0039,Hf1Ta88W10Re1,3.043764,outlier_energy,"total energy -31370.343 Ry lies outside the ground-state cluster [-31371.729, -31371.728] Ry"
DFT_0039,Hf1Ta88W10Re1,3.062249,outlier_energy,"total energy -31370.344 Ry lies outside the ground-state cluster [-31371.729, -31371.728] Ry"
DFT_0039,Hf1Ta88W10Re1,3.089975,outlier_energy,"total energy -31370.345 Ry lies outside the ground-state cluster [-31371.729, -31371.728] Ry"
DFT_0040,Hf1Ta88W11,3.045475,outlier_energy,"total energy -31359.304 Ry lies outside the ground-state cluster [-31360.691, -31360.689] Ry"
DFT_0040,Hf1Ta88W11,3.06397,outlier_energy,"total energy -31359.306 Ry lies outside the ground-state cluster [-31360.691, -31360.689] Ry"
DFT_0040,Hf1Ta88W11,3.091712,outlier_energy,"total energy -31359.306 Ry lies outside the ground-state cluster [-31360.691, -31360.689] Ry"
DFT_0040,Hf1Ta88W11,3.10096,outlier_energy,"total energy -31359.306 Ry lies outside the ground-state cluster [-31360.691, -31360.689] Ry"
DFT_0041,Hf1Ta89W8Re2,3.044117,outlier_energy,"total energy -31370.581 Ry lies outside the ground-state cluster [-31371.967, -31371.965] Ry"
DFT_0041,Hf1Ta89W8Re2,3.090333,outlier_energy,"total energy -31370.583 Ry lies outside the ground-state cluster [-31371.967, -31371.965] Ry"
DFT_0041,Hf1Ta89W8Re2,3.099577,outlier_energy,"total energy -31370.582 Ry lies outside the ground-state cluster [-31371.967, -31371.965] Ry"
DFT_0042,Hf1Ta89W9Re1,3.045806,outlier_energy,"total energy -31359.542 Ry lies outside the ground-state cluster [-31360.929, -31360.927] Ry"
DFT_0042,Hf1Ta89W9Re1,3.064303,outlier_energy,"total energy -31359.543 Ry lies outside the ground-state cluster [-31360.929, -31360.927] Ry"
DFT_0042,Hf1Ta89W9Re1,3.092048,outlier_energy,"total energy -31359.544 Ry lies outside the ground-state cluster [-31360.929, -31360.927] Ry"
DFT_0043,Hf1Ta90W7Re2,3.046116,missing_output,kfcd output missing for DFT_0043_3.046116
DFT_0043,Hf1Ta90W7Re2,3.092362,outlier_energy,"total energy -31359.782 Ry lies outside the ground-state cluster [-31361.166, -31361.165] Ry"
DFT_0043,Hf1Ta90W7Re2,3.101612,outlier_energy,"total energy -31359.782 Ry lies outside the ground-state cluster [-31361.166, -31361.165] Ry"
DFT_0044,Hf1Ta90W8Re1,3.047854,outlier_energy,"total energy -31348.741 Ry lies outside the ground-state cluster [-31350.128, -31350.126] Ry"
DFT_0044,Hf1Ta90W8Re1,3.084872,outlier_energy,"total energy -31348.743 Ry lies outside the ground-state cluster [-31350.128, -31350.126] Ry"
DFT_0044,Hf1Ta90W8Re1,3.094127,outlier_energy,"total energy -31348.743 Ry lies outside the ground-state cluster [-31350.128, -31350.126] Ry"
DFT_0045,Hf1Ta90W9,3.049567,outlier_energy,"total energy -31337.703 Ry lies outside the ground-state cluster [-31339.089, -31339.088] Ry"
DFT_0045,Hf1Ta90W9,3.086606,outlier_energy,"total energy -31337.705 Ry lies outside the ground-state cluster [-31339.089, -31339.088] Ry"
DFT_0045,Hf1Ta90W9,3.095866,outlier_energy,"total energy -31337.705 Ry lies outside the ground-state cluster [-31339.089, -31339.088] Ry"
DFT_0046,Hf1Ta91W6Re2,3.048127,outlier_energy,"total energy -31348.979 Ry lies outside the ground-state cluster [-31350.365, -31350.364] Ry"
DFT_0046,Hf1Ta91W6Re2,3.085149,outlier_energy,"total energy -31348.981 Ry lies outside the ground-state cluster [-31350.365, -31350.364] Ry"
DFT_0047,Hf1Ta91W7Re1,3.049786,outlier_energy,"total energy -31337.941 Ry lies outside the ground-state cluster [-31339.327, -31339.325] Ry"
DFT_0047,Hf1Ta91W7Re1,3.086828,outlier_energy,"total energy -31337.942 Ry lies outside the ground-state cluster [-31339.327, -31339.325] Ry"
DFT_0048,Hf1Ta91W8,3.05121,outlier_energy,"total energy -31326.902 Ry lies outside the ground-state cluster [-31328.288, -31328.287] Ry"
DFT_0048,Hf1Ta91W8,3.088269,outlier_energy,"total energy -31326.904 Ry lies outside the ground-state cluster [-31328.288, -31328.287] Ry"
DFT_0048,Hf1Ta91W8,3.097534,outlier_energy,"total energy -31326.904 Ry lies outside the ground-state cluster [-31328.288, -31328.287] Ry"
DFT_0049,Hf1V17Nb41Ta41,3.070138,missing_output,kfcd output missing for DFT_0049_3.070138
DFT_0049,Hf1V17Nb41Ta41,3.079293,outlier_energy,"total energy -16571.012 Ry lies outside the ground-state cluster [-16569.678, -16569.677] Ry"
DFT_0049,Hf1V17Nb41Ta41,3.097604,outlier_energy,"total energy -16571.011 Ry lies outside the ground-state cluster [-16569.678, -16569.677] Ry"
DFT_0050,Hf2Ta88W10,3.049203,outlier_energy,"total energy -31336.552 Ry lies outside the ground-state cluster [-31339.324, -31339.322] Ry"
DFT_0050,Hf2Ta88W10,3.086238,outlier_energy,"total energy -31336.555 Ry lies outside the ground-state cluster [-31339.324, -31339.322] Ry"
DFT_0051,Hf2Ta90W7Re1,3.041868,outlier_energy,"total energy -31325.988 Ry lies outside the ground-state cluster [-31328.761, -31328.760] Ry"
DFT_0051,Hf2Ta90W7Re1,3.051133,outlier_energy,"total energy -31325.989 Ry lies outside the ground-state cluster [-31328.761, -31328.760] Ry"
DFT_0051,Hf2Ta90W7Re1,3.088191,outlier_energy,"total energy -31325.992 Ry lies outside the ground-state cluster [-31328.761, -31328.760] Ry"
DFT_0052,Hf2Ta90W8,3.043143,outlier_energy,"total energy -31314.949 Ry lies outside the ground-state cluster [-31317.722, -31317.721] Ry"
DFT_0052,Hf2Ta90W8,3.089485,outlier_energy,"total energy -31314.953 Ry lies outside the ground-state cluster [-31317.722, -31317.721] Ry"
DFT_0053,Hf2Ta91W7,3.044741,outlier_energy,"total energy -31304.149 Ry lies outside the ground-state cluster [-31306.922, -31306.920] Ry"
DFT_0053,Hf2Ta91W7,3.091108,outlier_energy,"total energy -31304.152 Ry lies outside the ground-state cluster [-31306.922, -31306.920] Ry"
DFT_0054,Hf3Ta87W10,3.050581,outlier_energy,"total energy -31324.600 Ry lies outside the ground-state cluster [-31328.758, -31328.756] Ry"
DFT_0054,Hf3Ta87W10,3.087633,outlier_energy,"total energy -31324.603 Ry lies outside the ground-state cluster [-31328.758, -31328.756] Ry"
DFT_0055,Hf3Ta89W8,3.04441,outlier_energy,"total energy -31302.997 Ry lies outside the ground-state cluster [-31307.156, -31307.155] Ry"
DFT_0055,Hf3Ta89W8,3.090772,outlier_energy,"total energy -31303.002 Ry lies outside the ground-state cluster [-31307.156, -31307.155] Ry"
DFT_0057,Hf3V15Nb41Ta41,3.078558,outlier_energy,"total energy -17132.806 Ry lies outside the ground-state cluster [-17136.959, -17136.957] Ry"
DFT_0058,Hf4V19Nb38Ta39,3.016221,outlier_energy,"total energy -16655.241 Ry lies outside the ground-state cluster [-16660.581, -16660.580] Ry"
DFT_0058,Hf4V19Nb38Ta39,3.025379,outlier_energy,"total energy -16658.975 Ry lies outside the ground-state cluster [-16660.581, -16660.580] Ry"
DFT_0058,Hf4V19Nb38Ta39,3.034538,outlier_energy,"total energy -16655.242 Ry lies outside the ground-state cluster [-16660.581, -16660.580] Ry"
DFT_0058,Hf4V19Nb38Ta39,3.043696,outlier_energy,"total energy -16655.242 Ry lies outside the ground-state cluster [-16660.581, -16660.580] Ry"
DFT_0058,Hf4V19Nb38Ta39,3.052855,outlier_energy,"total energy -16655.242 Ry lies outside the ground-state cluster [-16660.581, -16660.580] Ry"
DFT_0058,Hf4V19Nb38Ta39,3.089489,outlier_energy,"total energy -16658.959 Ry lies outside the ground-state cluster [-16660.581, -16660.580] Ry"
DFT_0059,Hf7Nb23Ta23Mo23W24,2.984208,outlier_energy,"total energy -20672.450 Ry lies outside the ground-state cluster [-20681.810, -20681.808] Ry"
DFT_0059,Hf7Nb23Ta23Mo23W24,3.002386,outlier_energy,"total energy -20672.452 Ry lies outside the ground-state cluster [-20681.810, -20681.808] Ry"
DFT_0059,Hf7Nb23Ta23Mo23W24,3.011475,outlier_energy,"total energy -20672.453 Ry lies outside the ground-state cluster [-20681.810, -20681.808] Ry"
DFT_0059,Hf7Nb23Ta23Mo23W24,3.029653,outlier_energy,"total energy -20672.454 Ry lies outside the ground-state cluster [-20681.810, -20681.808] Ry"
DFT_0060,Hf7Nb30Ta31W32,3.0091,outlier_energy,"total energy -24431.304 Ry lies outside the ground-state cluster [-24440.659, -24440.657] Ry"
DFT_0060,Hf7Nb30Ta31W32,3.018265,outlier_energy,"total energy -24431.305 Ry lies outside the ground-state cluster [-24440.659, -24440.657] Ry"
DFT_0060,Hf7Nb30Ta31W32,3.02743,outlier_energy,"total energy -24431.305 Ry lies outside the ground-state cluster [-24440.659, -24440.657] Ry"
DFT_0060,Hf7Nb30Ta31W32,3.045759,outlier_energy,"total energy -24434.236 Ry lies outside the ground-state cluster [-24440.659, -24440.657] Ry"
DFT_0060,Hf7Nb30Ta31W32,3.054924,outlier_energy,"total energy -24431.307 Ry lies outside the ground-state cluster [-24440.659, -24440.657] Ry"
DFT_0060,Hf7Nb30Ta31W32,3.064089,outlier_energy,"total energy -24431.307 Ry lies outside the ground-state cluster [-24440.659, -24440.657] Ry"
DFT_0060,Hf7Nb30Ta31W32,3.073254,outlier_energy,"total energy -24431.307 Ry lies outside the ground-state cluster [-24440.659, -24440.657] Ry"
DFT_0061,Hf7Nb31Ta31W31,3.010299,outlier_energy,"total energy -24184.388 Ry lies outside the ground-state cluster [-24193.743, -24193.741] Ry"
DFT_0061,Hf7Nb31Ta31W31,3.019467,outlier_energy,"total energy -24184.389 Ry lies outside the ground-state cluster [-24193.743, -24193.741] Ry"
DFT_0061,Hf7Nb31Ta31W31,3.028636,outlier_energy,"total energy -24184.390 Ry lies outside the ground-state cluster [-24193.743, -24193.741] Ry"
DFT_0062,Hf7Nb32Ta30W31,3.036866,outlier_energy,"total energy -23957.628 Ry lies outside the ground-state cluster [-23948.277, -23948.275] Ry"
DFT_0062,Hf7Nb32Ta30W31,3.101415,outlier_energy,"total energy -23957.627 Ry lies outside the ground-state cluster [-23948.277, -23948.275] Ry"
DFT_0063,Hf8Nb30Ta31W31,3.011972,outlier_energy,"total energy -24408.600 Ry lies outside the ground-state cluster [-24419.292, -24419.291] Ry"
DFT_0063,Hf8Nb30Ta31W31,3.021146,outlier_energy,"total energy -24408.601 Ry lies outside the ground-state cluster [-24419.292, -24419.291] Ry"
DFT_0063,Hf8Nb30Ta31W31,3.048666,outlier_energy,"total energy -24408.603 Ry lies outside the ground-state cluster [-24419.292, -24419.291] Ry"
DFT_0063,Hf8Nb30Ta31W31,3.067014,outlier_energy,"total energy -24408.604 Ry lies outside the ground-state cluster [-24419.292, -24419.291] Ry"
DFT_0063,Hf8Nb30Ta31W31,3.085361,outlier_energy,"total energy -24408.604 Ry lies outside the ground-state cluster [-24419.292, -24419.291] Ry"
DFT_0063,Hf8Nb30Ta31W31,3.094534,outlier_energy,"total energy -24411.526 Ry lies outside the ground-state cluster [-24419.292, -24419.291] Ry"
DFT_0063,Hf8Nb30Ta31W31,3.103708,outlier_energy,"total energy -24408.603 Ry lies outside the ground-state cluster [-24419.292, -24419.291] Ry"
DFT_0064,Hf8Nb31Ta30W31,3.011604,outlier_energy,"total energy -24172.485 Ry lies outside the ground-state cluster [-24183.176, -24183.176] Ry"
DFT_0064,Hf8Nb31Ta30W31,3.020776,outlier_energy,"total energy -24172.486 Ry lies outside the ground-state cluster [-24183.176, -24183.176] Ry"
DFT_0064,Hf8Nb31Ta30W31,3.029949,outlier_energy,"total energy -24172.487 Ry lies outside the ground-state cluster [-24183.176, -24183.176] Ry"
DFT_0064,Hf8Nb31Ta30W31,3.057466,outlier_energy,"total energy -24172.489 Ry lies outside the ground-state cluster [-24183.176, -24183.176] Ry"
DFT_0064,Hf8Nb31Ta30W31,3.066638,outlier_energy,"total energy -24172.489 Ry lies outside the ground-state cluster [-24183.176, -24183.176] Ry"
DFT_0064,Hf8Nb31Ta30W31,3.084983,outlier_energy,"total energy -24172.489 Ry lies outside the ground-state cluster [-24183.176, -24183.176] Ry"
DFT_0064,Hf8Nb31Ta30W31,3.103328,outlier_energy,"total energy -24172.489 Ry lies outside the ground-state cluster [-24183.176, -24183.176] Ry"
DFT_0065,Hf8Nb31Ta31W30,3.053346,outlier_energy,"total energy -24161.285 Ry lies outside the ground-state cluster [-24172.380, -24172.378] Ry"
DFT_0066,Hf10Nb44Ta44W2,3.120301,missing_output,kfcd output missing for DFT_0066_3.120301
DFT_0066,Hf10Nb44Ta44W2,3.055166,outlier_energy,"total energy -20765.971 Ry lies outside the ground-state cluster [-20779.326, -20779.325] Ry"
DFT_0066,Hf10Nb44Ta44W2,3.073776,outlier_energy,"total energy -20765.973 Ry lies outside the ground-state cluster [-20779.326, -20779.325] Ry"
DFT_0066,Hf10Nb44Ta44W2,3.083081,outlier_energy,"total energy -20765.973 Ry lies outside the ground-state cluster [-20779.326, -20779.325] Ry"
DFT_0066,Hf10Nb44Ta44W2,3.101691,outlier_energy,"total energy -20765.974 Ry lies outside the ground-state cluster [-20779.326, -20779.325] Ry"
DFT_0067,Hf15Nb21Ta21Mo22W21,3.010583,outlier_energy,"total energy -21248.576 Ry lies outside the ground-state cluster [-21268.637, -21268.636] Ry"
DFT_0067,Hf15Nb21Ta21Mo22W21,3.065432,outlier_energy,"total energy -21248.588 Ry lies outside the ground-state cluster [-21268.637, -21268.636] Ry"
DFT_0069,Hf20Nb20Ta20Mo20W20,3.013565,outlier_energy,"total energy -21877.370 Ry lies outside the ground-state cluster [-21904.184, -21904.183] Ry"
DFT_0069,Hf20Nb20Ta20Mo20W20,3.059457,outlier_energy,"total energy -21877.440 Ry lies outside the ground-state cluster [-21904.184, -21904.183] Ry"
DFT_0069,Hf20Nb20Ta20Mo20W20,3.105349,outlier_energy,"total energy -21877.452 Ry lies outside the ground-state cluster [-21904.184, -21904.183] Ry"
DFT_0070,Hf51Ta19Mo30,3.129268,missing_output,kfcd output missing for DFT_0070_3.129268
DFT_0070,Hf51Ta19Mo30,3.138627,missing_output,kfcd output missing for DFT_0070_3.138627
DFT_0071,Hf58Ta21Mo21,3.098163,missing_output,kfcd output missing for DFT_0071_3.098163
DFT_0071,Hf58Ta21Mo21,3.107599,missing_output,kfcd output missing for DFT_0071_3.107599
DFT_0071,Hf58Ta21Mo21,3.135907,missing_output,kfcd output missing for DFT_0071_3.135907
DFT_0071,Hf58Ta21Mo21,3.183087,missing_output,kfcd output missing for DFT_0071_3.183087
DFT_0072,Hf61Ta23Mo16,3.111058,missing_output,kfcd output missing for DFT_0072_3.111058
DFT_0072,Hf61Ta23Mo16,3.177386,missing_output,kfcd output missing for DFT_0072_3.177386
DFT_0072,Hf61Ta23Mo16,3.130009,outlier_energy,"total energy -26820.771 Ry lies outside the ground-state cluster [-26903.377, -26903.376] Ry"
DFT_0073,Hf69Ta26Mo5,3.168795,missing_output,kfcd output missing for DFT_0073_3.168795
DFT_0073,Hf69Ta26Mo5,3.226178,missing_output,kfcd output missing for DFT_0073_3.226178
DFT_0089,Zr1Hf1Ta90W7Re1,3.041882,outlier_energy,"total energy -31097.399 Ry lies outside the ground-state cluster [-31098.786, -31098.785] Ry"
DFT_0089,Zr1Hf1Ta90W7Re1,3.051147,outlier_energy,"total energy -31097.400 Ry lies outside the ground-state cluster [-31098.786, -31098.785] Ry"
DFT_0089,Zr1Hf1Ta90W7Re1,3.088205,outlier_energy,"total energy -31097.402 Ry lies outside the ground-state cluster [-31098.786, -31098.785] Ry"
DFT_0090,Zr1Hf1Ta91Mo1W5Re1,3.043188,outlier_energy,"total energy -30844.265 Ry lies outside the ground-state cluster [-30845.652, -30845.651] Ry"
DFT_0090,Zr1Hf1Ta91Mo1W5Re1,3.061725,outlier_energy,"total energy -30844.267 Ry lies outside the ground-state cluster [-30845.652, -30845.651] Ry"
DFT_0090,Zr1Hf1Ta91Mo1W5Re1,3.089531,outlier_energy,"total energy -30844.268 Ry lies outside the ground-state cluster [-30845.652, -30845.651] Ry"
DFT_0090,Zr1Hf1Ta91Mo1W5Re1,3.0988,outlier_energy,"total energy -30844.268 Ry lies outside the ground-state cluster [-30845.652, -30845.651] Ry"
DFT_0091,Zr1Hf1Ta91Mo1W6,3.044213,outlier_energy,"total energy -30833.227 Ry lies outside the ground-state cluster [-30834.614, -30834.612] Ry"
DFT_0091,Zr1Hf1Ta91Mo1W6,3.090572,outlier_energy,"total energy -30833.229 Ry lies outside the ground-state cluster [-30834.614, -30834.612] Ry"
DFT_0100,Zr20Nb20Ta20Mo20W20,3.060627,outlier_energy,"total energy -17306.257 Ry lies outside the ground-state cluster [-17304.703, -17304.702] Ry"
DFT_0105,Ti3V15Nb39Ta40Mo3,3.019916,outlier_energy,"total energy -16059.518 Ry lies outside the ground-state cluster [-16059.944, -16059.942] Ry"
DFT_0106,Ti3V15Nb40Ta40Mo2,3.012623,missing_output,kfcd output missing for DFT_0106_3.012623
DFT_0106,Ti3V15Nb40Ta40Mo2,3.040066,outlier_energy,"total energy -16059.278 Ry lies outside the ground-state cluster [-16055.361, -16055.360] Ry"
DFT_0106,Ti3V15Nb40Ta40Mo2,3.058362,outlier_energy,"total energy -16059.273 Ry lies outside the ground-state cluster [-16055.361, -16055.360] Ry"
DFT_0107,Ti3V15Nb41Ta41,3.071521,missing_output,kfcd output missing for DFT_0107_3.071521
DFT_0108,Ti6Nb24Ta23Mo24W23,3.013141,missing_output,kfcd output missing for DFT_0108_3.013141
DFT_0110,Ti10Hf10V10Nb45Ta25,3.030787,outlier_energy,"total energy -14618.387 Ry lies outside the ground-state cluster [-14631.741, -14631.740] Ry"
DFT_0110,Ti10Hf10V10Nb45Ta25,3.076941,outlier_energy,"total energy -14618.391 Ry lies outside the ground-state cluster [-14631.741, -14631.740] Ry"
DFT_0110,Ti10Hf10V10Nb45Ta25,3.095403,outlier_energy,"total energy -14618.391 Ry lies outside the ground-state cluster [-14631.741, -14631.740] Ry"
DFT_0110,Ti10Hf10V10Nb45Ta25,3.104633,outlier_energy,"total energy -14618.391 Ry lies outside the ground-state cluster [-14631.741, -14631.740] Ry"
DFT_0112,Ti11Nb22Ta22Mo23W22,3.048616,outlier_energy,"total energy -17722.490 Ry lies outside the ground-state cluster [-17720.357, -17720.355] Ry"
DFT_0113,Ti11Hf11V8Nb35Ta35,3.074706,outlier_energy,"total energy -17259.266 Ry lies outside the ground-state cluster [-17273.952, -17273.951] Ry"
DFT_0113,Ti11Hf11V8Nb35Ta35,3.09321,outlier_energy,"total energy -17259.267 Ry lies outside the ground-state cluster [-17273.952, -17273.951] Ry"
DFT_0113,Ti11Hf11V8Nb35Ta35,3.102462,outlier_energy,"total energy -17259.267 Ry lies outside the ground-state cluster [-17273.952, -17273.951] Ry"
DFT_0113,Ti11Hf11V8Nb35Ta35,3.111714,outlier_energy,"total energy -17259.267 Ry lies outside the ground-state cluster [-17273.952, -17273.951] Ry"
DFT_0114,Ti13Hf15Nb43Ta27Re2,3.054534,outlier_energy,"total energy -17123.823 Ry lies outside the ground-state cluster [-17143.857, -17143.857] Ry"
DFT_0114,Ti13Hf15Nb43Ta27Re2,3.063837,outlier_energy,"total energy -17123.824 Ry lies outside the ground-state cluster [-17143.857, -17143.857] Ry"
DFT_0114,Ti13Hf15Nb43Ta27Re2,3.138263,outlier_energy,"total energy -17123.829 Ry lies outside the ground-state cluster [-17143.857, -17143.857] Ry"
DFT_0114,Ti13Hf15Nb43Ta27Re2,3.147566,outlier_energy,"total energy -17123.829 Ry lies outside the ground-state cluster [-17143.857, -17143.857] Ry"
DFT_0117,Ti15Hf5Nb55Ta25,3.133645,outlier_energy,"total energy -13774.893 Ry lies outside the ground-state cluster [-13781.567, -13781.565] Ry"
DFT_0118,Ti15Hf15Nb45Ta25,3.058501,outlier_energy,"total energy -16017.020 Ry lies outside the ground-state cluster [-16037.052, -16037.051] Ry"
DFT_0118,Ti15Hf15Nb45Ta25,3.095762,outlier_energy,"total energy -16017.024 Ry lies outside the ground-state cluster [-16037.052, -16037.051] Ry"
DFT_0118,Ti15Hf15Nb45Ta25,3.105077,outlier_energy,"total energy -16017.024 Ry lies outside the ground-state cluster [-16037.052, -16037.051] Ry"
DFT_0118,Ti15Hf15Nb45Ta25,3.114392,outlier_energy,"total energy -16017.025 Ry lies outside the ground-state cluster [-16037.052, -16037.051] Ry"
DFT_0118,Ti15Hf15Nb45Ta25,3.142338,outlier_energy,"total energy -16017.026 Ry lies outside the ground-state cluster [-16037.052, -16037.051] Ry"
DFT_0119,Ti15Zr5Hf15Nb40Ta25,3.143209,outlier_energy,"total energy -15994.900 Ry lies outside the ground-state cluster [-16014.925, -16014.923] Ry"
DFT_0119,Ti15Zr5Hf15Nb40Ta25,3.152554,outlier_energy,"total energy -15994.900 Ry lies outside the ground-state cluster [-16014.925, -16014.923] Ry"
DFT_0119,Ti15Zr5Hf15Nb40Ta25,3.1619,outlier_energy,"total energy -15994.900 Ry lies outside the ground-state cluster [-16014.925, -16014.923] Ry"
DFT_0122,Ti16Zr16Hf17Nb17Ta17W17,3.084853,outlier_energy,"total energy -18643.952 Ry lies outside the ground-state cluster [-18666.656, -18666.655] Ry"
DFT_0122,Ti16Zr16Hf17Nb17Ta17W17,3.112869,outlier_energy,"total energy -18643.955 Ry lies outside the ground-state cluster [-18666.656, -18666.655] Ry"
DFT_0123,Ti16Zr17Hf17Nb17Ta17Mo16,3.078036,outlier_energy,"total energy -14515.280 Ry lies outside the ground-state cluster [-14537.983, -14537.982] Ry"
DFT_0123,Ti16Zr17Hf17Nb17Ta17Mo16,3.096728,outlier_energy,"total energy -14515.282 Ry lies outside the ground-state cluster [-14537.983, -14537.982] Ry"
DFT_0123,Ti16Zr17Hf17Nb17Ta17Mo16,3.106075,outlier_energy,"total energy -14515.283 Ry lies outside the ground-state cluster [-14537.983, -14537.982] Ry"
DFT_0123,Ti16Zr17Hf17Nb17Ta17Mo16,3.162152,outlier_energy,"total energy -14516.798 Ry lies outside the ground-state cluster [-14537.983, -14537.982] Ry"
DFT_0128,Ti20Nb20Ta20Mo20W20,3.022044,outlier_energy,"total energy -16208.495 Ry lies outside the ground-state cluster [-16206.547, -16206.546] Ry"
DFT_0131,Ti20Zr20Hf20Ta20Mo20,3.071402,outlier_energy,"total energy -15665.681 Ry lies outside the ground-state cluster [-15690.693, -15690.693] Ry"
DFT_0131,Ti20Zr20Hf20Ta20Mo20,3.090111,outlier_energy,"total energy -15663.984 Ry lies outside the ground-state cluster [-15690.693, -15690.693] Ry"
DFT_0131,Ti20Zr20Hf20Ta20Mo20,3.155593,outlier_energy,"total energy -15663.989 Ry lies outside the ground-state cluster [-15690.693, -15690.693] Ry"
DFT_0131,Ti20Zr20Hf20Ta20Mo20,3.164948,outlier_energy,"total energy -15663.989 Ry lies outside the ground-state cluster [-15690.693, -15690.693] Ry"
DFT_0132,Ti20Zr20Hf20Nb20Ta20,3.164169,missing_output,kfcd output missing for DFT_0132_3.164169
DFT_0132,Ti20Zr20Hf20Nb20Ta20,3.107384,outlier_energy,"total energy -15572.343 Ry lies outside the ground-state cluster [-15599.046, -15599.045] Ry"
DFT_0132,Ti20Zr20Hf20Nb20Ta20,3.145241,outlier_energy,"total energy -15573.952 Ry lies outside the ground-state cluster [-15599.046, -15599.045] Ry"
DFT_0132,Ti20Zr20Hf20Nb20Ta20,3.154705,outlier_energy,"total energy -15572.348 Ry lies outside the ground-state cluster [-15599.046, -15599.045] Ry"
DFT_0134,Ti25Hf25Nb25Ta25,3.128325,outlier_energy,"total energy -17665.819 Ry lies outside the ground-state cluster [-17699.204, -17699.202] Ry"
DFT_0134,Ti25Hf25Nb25Ta25,3.147039,outlier_energy,"total energy -17665.821 Ry lies outside the ground-state cluster [-17699.204, -17699.202] Ry"
DFT_0135,Ti25Hf25V25Nb25,3.054411,outlier_energy,"total energy -10327.315 Ry lies outside the ground-state cluster [-10360.744, -10360.743] Ry"
DFT_0136,Ti25Zr25Nb25Ta25,3.081342,missing_output,kfcd output missing for DFT_0136_3.081342
DFT_0136,Ti25Zr25Nb25Ta25,3.118881,outlier_energy,"total energy -11951.777 Ry lies outside the ground-state cluster [-11949.854, -11949.853] Ry"
DFT_0136,Ti25Zr25Nb25Ta25,3.15642,outlier_energy,"total energy -11952.299 Ry lies outside the ground-state cluster [-11949.854, -11949.853] Ry"
DFT_0138,Ti25Zr25Hf25Ta25,3.194406,missing_output,kfcd output missing for DFT_0138_3.194406
DFT_0138,Ti25Zr25Hf25Ta25,3.175354,outlier_energy,"total energy -17555.198 Ry lies outside the ground-state cluster [-17588.570, -17588.569] Ry"
